Sequence_ID	Locus_Tag	Chromosome	TSS_Position	Strand	Upstream_bp	Downstream_bp	Window_Size	GC_Content	UTR5_Length	Location_Type	Confidence_Sheet	Processed_Coverage	Processed_Ratio
TIGR4_SP_0643_TSS_611236_-	SP_0643	NC_003028.3	611236	-	60	20	81	43.21	39.0	tss_intergenic	Low Confidence (TSS_2.1)	3.0	3.0
TIGR4_SP_RS03180_TSS_623025_-	SP_RS03180	NC_003028.3	623025	-	60	20	81	34.57	23.0	tss_within_coding	Low Confidence (TSS_2.1)	18.0	1.125
TIGR4_SP_RS03185_TSS_623258_-	SP_RS03185	NC_003028.3	623258	-	60	20	81	35.8	11.0	tss_within_coding	Low Confidence (TSS_2.1)	110.0	1.32530120481928
TIGR4_R13_TSS_623810_-	R13	NC_003028.3	623810	-	60	20	81	28.4	438.0	tss_within_coding	Low Confidence (TSS_2.1)	298.0	2.83809523809524
TIGR4_SP_RS11905_TSS_627871_-	SP_RS11905	NC_003028.3	627871	-	60	20	81	33.33	7.0	tss_intergenic	Low Confidence (TSS_2.1)	2.0	2.0
TIGR4_nan_TSS_646239_-	nan	NC_003028.3	646239	-	60	20	81	34.57	NA		Secondary TSS, High confidence		
TIGR4_SP_0670_TSS_646265_-	SP_0670	NC_003028.3	646265	-	60	20	81	24.69	76.0	tss_intergenic	High Confidence (TSS_100.4)	201473.0	5.51587909981931
TIGR4_SP_0676_TSS_651723_-	SP_0676	NC_003028.3	651723	-	60	20	81	30.86	0.0	tss_intergenic	High Confidence (TSS_100.4)	271.0	7.97058823529412
TIGR4_SP_0680_TSS_653520_-	SP_0680	NC_003028.3	653520	-	60	20	81	37.04	3.0	tss_intergenic	High Confidence (TSS_100.4)	183.0	18.3
TIGR4_SP_0711_TSS_676148_-	SP_0711	NC_003028.3	676148	-	60	20	81	27.16	39.0	tss_intergenic	Low Confidence (TSS_2.1)	10.0	10.0
TIGR4_SP_0714_TSS_680308_-	SP_0714	NC_003028.3	680308	-	60	20	81	27.16	251.0	tss_intergenic	Low Confidence (TSS_2.1)	12.0	12.0
TIGR4_SP_0726_TSS_691382_-	SP_0726	NC_003028.3	691382	-	60	20	81	44.44	123.0	tss_within_coding	Low Confidence (TSS_2.1)	13.0	1.18181818181818
TIGR4_TPP_TSS_691454_-	TPP	NC_003028.3	691454	-	60	20	81	22.22	13.0	tss_intergenic	High Confidence (TSS_100.4)	163.0	20.375
TIGR4_SP_RS11930_TSS_698458_-	SP_RS11930	NC_003028.3	698458	-	60	20	81	25.93	345.0	tss_intergenic	High Confidence (TSS_100.4)	612.0	7.2
TIGR4_SP_0737_TSS_701350_-	SP_0737	NC_003028.3	701350	-	60	20	81	33.33	79.0	tss_intergenic	High Confidence (TSS_100.4)	364.0	18.2
TIGR4_SP_0740_TSS_702789_-	SP_0740	NC_003028.3	702789	-	60	20	81	53.09	66.0	tss_within_coding	Low Confidence (TSS_2.1)	35.0	1.59090909090909
TIGR4_SP_0741_TSS_703918_-	SP_0741	NC_003028.3	703918	-	60	20	81	32.1	0.0	tss_intergenic	High Confidence (TSS_100.4)	1065.0	10.7575757575758
TIGR4_SP_0742_TSS_704875_-	SP_0742	NC_003028.3	704875	-	60	20	81	33.33	53.0	tss_intergenic	High Confidence (TSS_100.4)	1704.0	6.55384615384615
TIGR4_SP_0771_TSS_730669_-	SP_0771	NC_003028.3	730669	-	60	20	81	32.1	26.0	tss_intergenic	High Confidence (TSS_100.4)	793.0	4.69230769230769
TIGR4_SP_0772_TSS_731079_-	SP_0772	NC_003028.3	731079	-	60	20	81	34.57	149.0	tss_intergenic	Low Confidence (TSS_2.1)	4.0	4.0
TIGR4_SP_0774_TSS_731644_-	SP_0774	NC_003028.3	731644	-	60	20	81	22.22	16.0	tss_intergenic	Low Confidence (TSS_2.1)	9.0	9.0
TIGR4_SP_0781_TSS_735664_-	SP_0781	NC_003028.3	735664	-	60	20	81	24.69	11.0	tss_intergenic	High Confidence (TSS_100.4)	129.0	6.14285714285714
TIGR4_SP_RS03820_TSS_736538_-	SP_RS03820	NC_003028.3	736538	-	60	20	81	45.68	429.0	tss_within_coding	Low Confidence (TSS_2.1)	16.0	1.23076923076923
TIGR4_SP_0783_TSS_736734_-	SP_0783	NC_003028.3	736734	-	60	20	81	27.16	26.0	tss_intergenic	High Confidence (TSS_100.4)	1812.0	5.68025078369906
TIGR4_SP_0784_TSS_738298_-	SP_0784	NC_003028.3	738298	-	60	20	81	27.16	47.0	tss_intergenic	High Confidence (TSS_100.4)	3297.0	5.50417362270451
TIGR4_SP_0800_TSS_754301_-	SP_0800	NC_003028.3	754301	-	60	20	81	28.4	20.0	tss_intergenic	High Confidence (TSS_100.4)	9849.0	4.12609970674487
TIGR4_SP_0808_TSS_764844_-	SP_0808	NC_003028.3	764844	-	60	20	81	30.86	103.0	tss_intergenic	Low Confidence (TSS_2.1)	12.0	12.0
TIGR4_SP_RS03970_TSS_766688_-	SP_RS03970	NC_003028.3	766688	-	60	20	81	33.33	174.0	tss_intergenic	Low Confidence (TSS_2.1)	6.0	1.0
TIGR4_SP_0816_TSS_768520_-	SP_0816	NC_003028.3	768520	-	60	20	81	25.93	20.0	tss_intergenic	High Confidence (TSS_100.4)	4862.0	7.50308641975309
TIGR4_SP_0817_TSS_769141_-	SP_0817	NC_003028.3	769141	-	60	20	81	27.16	54.0	tss_intergenic	Low Confidence (TSS_2.1)	2.0	2.0
TIGR4_SP_0820_TSS_772579_-	SP_0820	NC_003028.3	772579	-	60	20	81	30.86	63.0	tss_intergenic	High Confidence (TSS_100.4)	4519.0	5.55842558425584
TIGR4_SP_0822_TSS_772999_-	SP_0822	NC_003028.3	772999	-	60	20	81	33.33	24.0	tss_intergenic	High Confidence (TSS_100.4)	35450.0	5.80766710353866
TIGR4_srn206_TSS_781323_-	srn206	NC_003028.3	781323	-	60	20	81	25.93	18.0	tss_intergenic	Low Confidence (TSS_2.1)	12.0	3.0
TIGR4_SP_RS11980_TSS_781667_-	SP_RS11980	NC_003028.3	781667	-	60	20	81	39.51	226.0	tss_within_coding	Low Confidence (TSS_2.1)	32.0	1.0
TIGR4_SP_RS11990_TSS_783837_-	SP_RS11990	NC_003028.3	783837	-	60	20	81	45.68	190.0	tss_within_coding	Low Confidence (TSS_2.1)	66.0	66.0
TIGR4_SP_0836_TSS_786029_-	SP_0836	NC_003028.3	786029	-	60	20	81	35.8	360.0	tss_within_coding	Low Confidence (TSS_2.1)	28.0	1.21739130434783
TIGR4_SP_0837_TSS_786606_-	SP_0837	NC_003028.3	786606	-	60	20	81	30.86	273.0	tss_within_coding	Low Confidence (TSS_2.1)	103.0	1.24096385542169
TIGR4_SP_0838_TSS_786647_-	SP_0838	NC_003028.3	786647	-	60	20	81	24.69	10.0	tss_intergenic	Low Confidence (TSS_2.1)	35701.0	2.16908682179962
TIGR4_SP_0839_TSS_787631_-	SP_0839	NC_003028.3	787631	-	60	20	81	29.63	21.0	tss_intergenic	High Confidence (TSS_100.4)	450.0	8.65384615384615
TIGR4_SP_0851_TSS_798201_-	SP_0851	NC_003028.3	798201	-	60	20	81	29.63	0.0	tss_intergenic	High Confidence (TSS_100.4)	635.0	8.81944444444444
TIGR4_SP_0863_TSS_810812_-	SP_0863	NC_003028.3	810812	-	60	20	81	29.63	9.0	tss_intergenic	Low Confidence (TSS_2.1)	19.0	1.05555555555556
TIGR4_SP_RS04295_TSS_819291_-	SP_RS04295	NC_003028.3	819291	-	60	20	81	37.04	422.0	tss_within_coding	Low Confidence (TSS_2.1)	22.0	1.83333333333333
TIGR4_SP_0872_TSS_820186_-	SP_0872	NC_003028.3	820186	-	60	20	81	18.52	3.0	tss_intergenic	High Confidence (TSS_100.4)	384.0	6.98181818181818
TIGR4_SP_2247_TSS_822702_-	SP_2247	NC_003028.3	822702	-	60	20	81	32.1	157.0	tss_intergenic	Low Confidence (TSS_2.1)	2.0	2.0
TIGR4_SP_0893_TSS_844505_-	SP_0893	NC_003028.3	844505	-	60	20	81	46.91	54.0	tss_within_coding	Low Confidence (TSS_2.1)	71.0	1.12698412698413
TIGR4_SP_0894_TSS_846766_-	SP_0894	NC_003028.3	846766	-	60	20	81	28.4	25.0	tss_intergenic	High Confidence (TSS_100.4)	10243.0	6.52005092297899
TIGR4_SP_RS04430_TSS_853293_-	SP_RS04430	NC_003028.3	853293	-	60	20	81	39.51	211.0	tss_within_coding	Low Confidence (TSS_2.1)	35.0	35.0
TIGR4_SP_RS12035_TSS_854419_-	SP_RS12035	NC_003028.3	854419	-	60	20	81	29.63	85.0	tss_intergenic	Low Confidence (TSS_2.1)	6.0	6.0
TIGR4_SP_0904_TSS_858380_-	SP_0904	NC_003028.3	858380	-	60	20	81	48.15	254.0	tss_within_coding	Low Confidence (TSS_2.1)	58.0	1.20833333333333
TIGR4_SP_0905_TSS_859147_-	SP_0905	NC_003028.3	859147	-	60	20	81	35.8	119.0	tss_within_coding	Low Confidence (TSS_2.1)	27.0	1.5
TIGR4_SP_0906_TSS_859184_-	SP_0906	NC_003028.3	859184	-	60	20	81	30.86	24.0	tss_intergenic	High Confidence (TSS_100.4)	4759.0	7.17797888386124
TIGR4_SP_0911_TSS_864405_-	SP_0911	NC_003028.3	864405	-	60	20	81	22.22	126.0	tss_intergenic	Low Confidence (TSS_2.1)	165.0	3.11320754716981
TIGR4_SP_RS04515_TSS_868613_-	SP_RS04515	NC_003028.3	868613	-	60	20	81	41.98	475.0	tss_within_coding	Low Confidence (TSS_2.1)	13.0	1.0
TIGR4_SP_0915_TSS_869178_-	SP_0915	NC_003028.3	869178	-	60	20	81	39.51	16.0	tss_intergenic	Low Confidence (TSS_2.1)	130.0	1.09243697478992
TIGR4_SP_0923_TSS_878505_-	SP_0923	NC_003028.3	878505	-	60	20	81	27.16	23.0	tss_intergenic	High Confidence (TSS_100.4)	781.0	5.65942028985507
TIGR4_SP_RS12045_TSS_892517_-	SP_RS12045	NC_003028.3	892517	-	60	20	81	29.63	0.0	tss_intergenic	High Confidence (TSS_100.4)	210.0	7.5
TIGR4_SP_0952_TSS_901241_-	SP_0952	NC_003028.3	901241	-	60	20	81	27.16	73.0	tss_intergenic	Low Confidence (TSS_2.1)	42.0	3.81818181818182
TIGR4_SP_0966_TSS_914773_-	SP_0966	NC_003028.3	914773	-	60	20	81	28.4	2.0	tss_intergenic	Low Confidence (TSS_2.1)	8.0	4.0
TIGR4_SP_RS12060_TSS_929515_-	SP_RS12060	NC_003028.3	929515	-	60	20	81	44.44	491.0	tss_within_coding	Low Confidence (TSS_2.1)	43.0	1.16216216216216
TIGR4_SP_0984_TSS_930242_-	SP_0984	NC_003028.3	930242	-	60	20	81	43.21	346.0	tss_within_coding	Low Confidence (TSS_2.1)	35.0	1.02941176470588
TIGR4_SP_0985_TSS_930763_-	SP_0985	NC_003028.3	930763	-	60	20	81	50.62	385.0	tss_within_coding	Low Confidence (TSS_2.1)	52.0	1.48571428571429
TIGR4_SP_0986_TSS_931256_-	SP_0986	NC_003028.3	931256	-	60	20	81	23.46	36.0	tss_intergenic	High Confidence (TSS_100.4)	1130.0	7.38562091503268
TIGR4_SP_0987_TSS_932117_-	SP_0987	NC_003028.3	932117	-	60	20	81	24.69	2.0	tss_intergenic	High Confidence (TSS_100.4)	3745.0	6.90959409594096
TIGR4_SP_1008_TSS_953721_-	SP_1008	NC_003028.3	953721	-	60	20	81	29.63	27.0	tss_intergenic	High Confidence (TSS_100.4)	335.0	5.0
TIGR4_SP_1010_TSS_955386_-	SP_1010	NC_003028.3	955386	-	60	20	81	30.86	24.0	tss_intergenic	Low Confidence (TSS_2.1)	166.0	1.74736842105263
TIGR4_SP_1011_TSS_955875_-	SP_1011	NC_003028.3	955875	-	60	20	81	30.86	0.0	tss_intergenic	Low Confidence (TSS_2.1)	27.0	13.5
TIGR4_SP_1016_TSS_961981_-	SP_1016	NC_003028.3	961981	-	60	20	81	27.16	50.0	tss_intergenic	High Confidence (TSS_100.4)	1528.0	6.16129032258065
TIGR4_SP_1017_TSS_962278_-	SP_1017	NC_003028.3	962278	-	60	20	81	28.4	28.0	tss_intergenic	High Confidence (TSS_100.4)	2291.0	6.83880597014925
TIGR4_SP_1065_TSS_1000797_-	SP_1065	NC_003028.3	1000797	-	60	20	81	29.63	160.0	tss_intergenic	Low Confidence (TSS_2.1)	6.0	6.0
TIGR4_SP_1089_TSS_1026758_-	SP_1089	NC_003028.3	1026758	-	60	20	81	44.44	493.0	tss_within_coding	Low Confidence (TSS_2.1)	58.0	1.52631578947368
TIGR4_SP_1090_TSS_1026943_-	SP_1090	NC_003028.3	1026943	-	60	20	81	20.99	19.0	tss_intergenic	High Confidence (TSS_100.4)	2232.0	5.62216624685139
TIGR4_SP_1092_TSS_1027522_-	SP_1092	NC_003028.3	1027522	-	60	20	81	30.86	264.0	tss_within_coding	Low Confidence (TSS_2.1)	73.0	1.10606060606061
TIGR4_SP_1093_TSS_1027763_-	SP_1093	NC_003028.3	1027763	-	60	20	81	43.21	186.0	tss_within_coding	Low Confidence (TSS_2.1)	27.0	1.28571428571429
TIGR4_SP_1094_TSS_1028730_-	SP_1094	NC_003028.3	1028730	-	60	20	81	39.51	33.0	tss_within_coding	Low Confidence (TSS_2.1)	44.0	1.0
TIGR4_SP_1095_TSS_1029747_-	SP_1095	NC_003028.3	1029747	-	60	20	81	24.69	81.0	tss_intergenic	High Confidence (TSS_100.4)	2629.0	14.4450549450549
TIGR4_SP_1096_TSS_1030402_-	SP_1096	NC_003028.3	1030402	-	60	20	81	23.46	54.0	tss_intergenic	Low Confidence (TSS_2.1)	5.0	5.0
TIGR4_SpR14_sRNA_TSS_1034114_-	SpR14_sRNA	NC_003028.3	1034114	-	60	20	81	37.04	14.0	tss_intergenic	Low Confidence (TSS_2.1)	4.0	2.0
TIGR4_SP_1101_TSS_1035460_-	SP_1101	NC_003028.3	1035460	-	60	20	81	29.63	12.0	tss_intergenic	Low Confidence (TSS_2.1)	5.0	1.0
TIGR4_nan_TSS_1036012_-	nan	NC_003028.3	1036012	-	60	20	81	29.63	NA		Secondary TSS, High confidence		
TIGR4_SP_1102_TSS_1036037_-	SP_1102	NC_003028.3	1036037	-	60	20	81	28.4	109.0	tss_intergenic	High Confidence (TSS_100.4)	20019.0	10.786099137931
TIGR4_SP_1111_TSS_1041031_-	SP_1111	NC_003028.3	1041031	-	60	20	81	25.93	19.0	tss_intergenic	Low Confidence (TSS_2.1)	324.0	3.27272727272727
TIGR4_SP_1127_TSS_1061609_-	SP_1127	NC_003028.3	1061609	-	60	20	81	23.46	0.0	tss_intergenic	High Confidence (TSS_100.4)	3337.0	6.33206831119545
TIGR4_SP_1129_TSS_1064796_-	SP_1129	NC_003028.3	1064796	-	60	20	81	30.86	402.0	tss_within_coding	Low Confidence (TSS_2.1)	23.0	1.21052631578947
TIGR4_SP_1130_TSS_1065332_-	SP_1130	NC_003028.3	1065332	-	60	20	81	19.75	15.0	tss_intergenic	High Confidence (TSS_100.4)	2342.0	10.4088888888889
TIGR4_SP_RS12125_TSS_1074314_-	SP_RS12125	NC_003028.3	1074314	-	60	20	81	37.04	228.0	tss_within_coding	Low Confidence (TSS_2.1)	25.0	1.04166666666667
TIGR4_SP_RS12130_TSS_1074831_-	SP_RS12130	NC_003028.3	1074831	-	60	20	81	23.46	0.0	tss_intergenic	High Confidence (TSS_100.4)	10783.0	5.74480554075653
TIGR4_SP_1160_TSS_1096424_-	SP_1160	NC_003028.3	1096424	-	60	20	81	40.74	191.0	tss_within_coding	Low Confidence (TSS_2.1)	18.0	1.5
TIGR4_SP_1161_TSS_1098167_-	SP_1161	NC_003028.3	1098167	-	60	20	81	44.44	167.0	tss_within_coding	Low Confidence (TSS_2.1)	119.0	1.15533980582524
TIGR4_SP_1162_TSS_1099174_-	SP_1162	NC_003028.3	1099174	-	60	20	81	38.27	85.0	tss_intergenic	Low Confidence (TSS_2.1)	103.0	1.09574468085106
TIGR4_SP_1163_TSS_1100618_-	SP_1163	NC_003028.3	1100618	-	60	20	81	44.44	319.0	tss_within_coding	Low Confidence (TSS_2.1)	41.0	1.41379310344828
TIGR4_SP_1164_TSS_1101311_-	SP_1164	NC_003028.3	1101311	-	60	20	81	29.63	28.0	tss_intergenic	High Confidence (TSS_100.4)	4061.0	7.80961538461538
TIGR4_srn279_TSS_1102964_-	srn279	NC_003028.3	1102964	-	60	20	81	37.04	36.0	tss_intergenic	Low Confidence (TSS_2.1)	25.0	1.5625
TIGR4_SP_RS05750_TSS_1103525_-	SP_RS05750	NC_003028.3	1103525	-	60	20	81	40.74	456.0	tss_within_coding	Low Confidence (TSS_2.1)	40.0	1.73913043478261
TIGR4_SP_1167_TSS_1104647_-	SP_1167	NC_003028.3	1104647	-	60	20	81	54.32	296.0	tss_within_coding	Low Confidence (TSS_2.1)	23.0	1.0952380952381
TIGR4_SP_1168_TSS_1105217_-	SP_1168	NC_003028.3	1105217	-	60	20	81	40.74	389.0	tss_within_coding	Low Confidence (TSS_2.1)	17.0	1.54545454545455
TIGR4_SP_1169_TSS_1105513_-	SP_1169	NC_003028.3	1105513	-	60	20	81	34.57	22.0	tss_intergenic	High Confidence (TSS_100.4)	1111.0	6.57396449704142
TIGR4_SP_1170_TSS_1106511_-	SP_1170	NC_003028.3	1106511	-	60	20	81	38.27	280.0	tss_within_coding	Low Confidence (TSS_2.1)	28.0	1.33333333333333
TIGR4_SP_1171_TSS_1107031_-	SP_1171	NC_003028.3	1107031	-	60	20	81	20.99	29.0	tss_intergenic	High Confidence (TSS_100.4)	604.0	6.16326530612245
TIGR4_SP_1174_TSS_1110778_-	SP_1174	NC_003028.3	1110778	-	60	20	81	19.75	61.0	tss_intergenic	High Confidence (TSS_100.4)	298.0	5.2280701754386
TIGR4_SP_1175_TSS_1113402_-	SP_1175	NC_003028.3	1113402	-	60	20	81	28.4	78.0	tss_intergenic	High Confidence (TSS_100.4)	155.0	12.9166666666667
TIGR4_SP_1176_TSS_1115326_-	SP_1176	NC_003028.3	1115326	-	60	20	81	43.21	15.0	tss_within_coding	High Confidence (TSS_100.4)	151.0	151.0
TIGR4_nan_TSS_1115444_-	nan	NC_003028.3	1115444	-	60	20	81	33.33	NA		Secondary TSS, Low confidence		
TIGR4_SP_1177_TSS_1115635_-	SP_1177	NC_003028.3	1115635	-	60	20	81	28.4	55.0	tss_intergenic	High Confidence (TSS_100.4)	376672.0	10.2153879532449
TIGR4_SP_1183_TSS_1121087_-	SP_1183	NC_003028.3	1121087	-	60	20	81	19.75	8.0	tss_intergenic	Low Confidence (TSS_2.1)	2.0	2.0
TIGR4_SP_1187_TSS_1125800_-	SP_1187	NC_003028.3	1125800	-	60	20	81	24.69	136.0	tss_intergenic	High Confidence (TSS_100.4)	364.0	9.83783783783784
TIGR4_SP_1189_TSS_1126839_-	SP_1189	NC_003028.3	1126839	-	60	20	81	22.22	235.0	tss_intergenic	High Confidence (TSS_100.4)	137.0	4.28125
TIGR4_SP_1191_TSS_1129061_-	SP_1191	NC_003028.3	1129061	-	60	20	81	37.04	213.0	tss_within_coding	Low Confidence (TSS_2.1)	73.0	1.10606060606061
TIGR4_SP_1192_TSS_1129421_-	SP_1192	NC_003028.3	1129421	-	60	20	81	40.74	47.0	tss_within_coding	Low Confidence (TSS_2.1)	14.0	1.75
TIGR4_SP_1193_TSS_1129913_-	SP_1193	NC_003028.3	1129913	-	60	20	81	28.4	83.0	tss_intergenic	High Confidence (TSS_100.4)	1340.0	7.92899408284024
TIGR4_SP_RS12150_TSS_1131305_-	SP_RS12150	NC_003028.3	1131305	-	60	20	81	34.57	0.0	tss_intergenic	Low Confidence (TSS_2.1)	11.0	11.0
TIGR4_SP_RS05890_TSS_1132158_-	SP_RS05890	NC_003028.3	1132158	-	60	20	81	25.93	30.0	tss_intergenic	Low Confidence (TSS_2.1)	26.0	6.5
TIGR4_SP_1200_TSS_1134429_-	SP_1200	NC_003028.3	1134429	-	60	20	81	30.86	22.0	tss_intergenic	High Confidence (TSS_100.4)	1302.0	6.575757576
TIGR4_SP_1201_TSS_1135369_-	SP_1201	NC_003028.3	1135369	-	60	20	81	34.57	155.0	tss_within_coding	Low Confidence (TSS_2.1)	265.0	1.09053497942387
TIGR4_SP_1202_TSS_1136937_-	SP_1202	NC_003028.3	1136937	-	60	20	81	39.51	54.0	tss_within_coding	Low Confidence (TSS_2.1)	32.0	1.03225806451613
TIGR4_SP_1203_TSS_1137503_-	SP_1203	NC_003028.3	1137503	-	60	20	81	39.51	182.0	tss_within_coding	Low Confidence (TSS_2.1)	73.0	1.25862068965517
TIGR4_SP_RS05915_TSS_1138170_-	SP_RS05915	NC_003028.3	1138170	-	60	20	81	39.51	41.0	tss_within_coding	Low Confidence (TSS_2.1)	61.0	1.29787234042553
TIGR4_SP_1205_TSS_1139163_-	SP_1205	NC_003028.3	1139163	-	60	20	81	33.33	166.0	tss_within_coding	Low Confidence (TSS_2.1)	317.0	1.35470085470085
TIGR4_SP_1206_TSS_1139266_-	SP_1206	NC_003028.3	1139266	-	60	20	81	40.74	60.0	tss_within_coding	Low Confidence (TSS_2.1)	69.0	1.27777777777778
TIGR4_SP_1207_TSS_1140557_-	SP_1207	NC_003028.3	1140557	-	60	20	81	29.63	33.0	tss_intergenic	High Confidence (TSS_100.4)	3238.0	8.34536082474227
TIGR4_SP_1208_TSS_1141312_-	SP_1208	NC_003028.3	1141312	-	60	20	81	32.1	22.0	tss_within_coding	High Confidence (TSS_100.4)	13717.0	18.5615696887686
TIGR4_SP_RS05940_TSS_1141865_-	SP_RS05940	NC_003028.3	1141865	-	60	20	81	29.63	165.0	tss_intergenic	Low Confidence (TSS_2.1)	860.0	2.94520547945205
TIGR4_SP_1212_TSS_1143054_-	SP_1212	NC_003028.3	1143054	-	60	20	81	38.27	235.0	tss_within_coding	Low Confidence (TSS_2.1)	34.0	1.25925925925926
TIGR4_SP_1213_TSS_1144126_-	SP_1213	NC_003028.3	1144126	-	60	20	81	40.74	23.0	tss_intergenic	High Confidence (TSS_100.4)	5392.0	6.10645526613817
TIGR4_SP_RS12165_TSS_1145483_-	SP_RS12165	NC_003028.3	1145483	-	60	20	81	24.69	25.0	tss_intergenic	Low Confidence (TSS_2.1)	24.0	4.0
TIGR4_SP_1215_TSS_1146426_-	SP_1215	NC_003028.3	1146426	-	60	20	81	24.69	23.0	tss_intergenic	High Confidence (TSS_100.4)	260.0	11.8181818181818
TIGR4_SP_RS05970_TSS_1147585_-	SP_RS05970	NC_003028.3	1147585	-	60	20	81	40.74	195.0	tss_within_coding	Low Confidence (TSS_2.1)	1671.0	1.10809018567639
TIGR4_SP_1219_TSS_1149889_-	SP_1219	NC_003028.3	1149889	-	60	20	81	30.86	31.0	tss_intergenic	High Confidence (TSS_100.4)	4828.0	13.638418079096
TIGR4_SP_1221_TSS_1154717_-	SP_1221	NC_003028.3	1154717	-	60	20	81	29.63	115.0	tss_intergenic	High Confidence (TSS_100.4)	5683.0	5.50145208131655
TIGR4_SP_1222_TSS_1156659_-	SP_1222	NC_003028.3	1156659	-	60	20	81	23.46	15.0	tss_intergenic	High Confidence (TSS_100.4)	620.0	4.66165413533835
TIGR4_SP_1223_TSS_1157236_-	SP_1223	NC_003028.3	1157236	-	60	20	81	34.57	260.0	tss_within_coding	High Confidence (TSS_100.4)	377.0	8.19565217391304
TIGR4_SP_RS06000_TSS_1157491_-	SP_RS06000	NC_003028.3	1157491	-	60	20	81	46.91	220.0	tss_within_coding	Low Confidence (TSS_2.1)	46.0	1.15
TIGR4_SP_1225_TSS_1158292_-	SP_1225	NC_003028.3	1158292	-	60	20	81	45.68	181.0	tss_within_coding	Low Confidence (TSS_2.1)	1610.0	1.02027883396705
TIGR4_SP_1226_TSS_1159865_-	SP_1226	NC_003028.3	1159865	-	60	20	81	39.51	403.0	tss_within_coding	Low Confidence (TSS_2.1)	428.0	1.1505376344086
TIGR4_SP_1227_TSS_1160174_-	SP_1227	NC_003028.3	1160174	-	60	20	81	32.1	15.0	tss_intergenic	High Confidence (TSS_100.4)	2055.0	20.969387755102
TIGR4_SP_1228_TSS_1161390_-	SP_1228	NC_003028.3	1161390	-	60	20	81	27.16	0.0	tss_intergenic	High Confidence (TSS_100.4)	888.0	7.72173913043478
TIGR4_SP_1229_TSS_1163416_-	SP_1229	NC_003028.3	1163416	-	60	20	81	27.16	28.0	tss_intergenic	High Confidence (TSS_100.4)	6733.0	6.20552995391705
TIGR4_SP_1235_TSS_1167610_-	SP_1235	NC_003028.3	1167610	-	60	20	81	35.8	393.0	tss_within_coding	High Confidence (TSS_100.4)	261.0	261.0
TIGR4_SP_1236_TSS_1168134_-	SP_1236	NC_003028.3	1168134	-	60	20	81	27.16	360.0	tss_within_coding	Low Confidence (TSS_2.1)	60.0	60.0
TIGR4_SP_1237_TSS_1168432_-	SP_1237	NC_003028.3	1168432	-	60	20	81	41.98	129.0	tss_within_coding	Low Confidence (TSS_2.1)	101.0	101.0
TIGR4_SP_1238_TSS_1170322_-	SP_1238	NC_003028.3	1170322	-	60	20	81	38.27	21.0	tss_intergenic	High Confidence (TSS_100.4)	307.0	5.0327868852459
TIGR4_SP_1240_TSS_1171358_-	SP_1240	NC_003028.3	1171358	-	60	20	81	24.69	27.0	tss_intergenic	High Confidence (TSS_100.4)	182.0	182.0
TIGR4_SP_1244_TSS_1177619_-	SP_1244	NC_003028.3	1177619	-	60	20	81	34.57	242.0	tss_within_coding	Low Confidence (TSS_2.1)	104.0	1.18181818181818
TIGR4_SP_1245_TSS_1178391_-	SP_1245	NC_003028.3	1178391	-	60	20	81	35.8	192.0	tss_within_coding	Low Confidence (TSS_2.1)	26.0	1.04
TIGR4_SP_1246_TSS_1179222_-	SP_1246	NC_003028.3	1179222	-	60	20	81	44.44	229.0	tss_within_coding	Low Confidence (TSS_2.1)	42.0	1.10526315789474
TIGR4_SP_1247_TSS_1182841_-	SP_1247	NC_003028.3	1182841	-	60	20	81	44.44	312.0	tss_within_coding	Low Confidence (TSS_2.1)	30.0	1.42857142857143
TIGR4_SP_1248_TSS_1183246_-	SP_1248	NC_003028.3	1183246	-	60	20	81	34.57	28.0	tss_intergenic	High Confidence (TSS_100.4)	315.0	12.1153846153846
TIGR4_SP_2249_TSS_1183972_-	SP_2249	NC_003028.3	1183972	-	60	20	81	46.91	500.0	tss_within_coding	Low Confidence (TSS_2.1)	40.0	1.29032258064516
TIGR4_SP_1249_TSS_1184594_-	SP_1249	NC_003028.3	1184594	-	60	20	81	24.69	72.0	tss_intergenic	High Confidence (TSS_100.4)	3460.0	16.6346153846154
TIGR4_SP_1251_TSS_1187993_-	SP_1251	NC_003028.3	1187993	-	60	20	81	24.69	59.0	tss_intergenic	Low Confidence (TSS_2.1)	28.0	1.86666666666667
TIGR4_SP_1252_TSS_1188379_-	SP_1252	NC_003028.3	1188379	-	60	20	81	43.21	114.0	tss_within_coding	Low Confidence (TSS_2.1)	61.0	1.07017543859649
TIGR4_SP_RS06145_TSS_1188797_-	SP_RS06145	NC_003028.3	1188797	-	60	20	81	30.86	380.0	tss_intergenic	Low Confidence (TSS_2.1)	11.0	2.2
TIGR4_SP_1256_TSS_1189656_-	SP_1256	NC_003028.3	1189656	-	60	20	81	38.27	145.0	tss_within_coding	Low Confidence (TSS_2.1)	19.0	1.35714285714286
TIGR4_trn0591_TSS_1190260_-	trn0591	NC_003028.3	1190260	-	60	20	81	49.38	297.0	tss_intergenic	Low Confidence (TSS_2.1)	14.0	2.0
TIGR4_SP_1258_TSS_1192143_-	SP_1258	NC_003028.3	1192143	-	60	20	81	41.98	492.0	tss_within_coding	Low Confidence (TSS_2.1)	14.0	2.8
